DOY,hour,QmMed,QvMed,QbMed,AHFMed,QmMean,QvMean,QbMean,AHFMean
167,21,6.777,0.338,73.674,80.789,5.622,0.28,61.116,67.018
167,22,4.841,0.263,57.302,62.406,4.016,0.218,47.535,51.768
167,23,2.904,0.188,40.93,44.022,2.409,0.156,33.953,36.518
168,0,2.904,0.094,40.93,43.928,2.409,0.078,33.953,36.441
168,1,2.904,0.047,32.744,35.695,2.409,0.039,27.163,29.611
168,2,2.904,0.047,32.744,35.695,2.409,0.039,27.163,29.611
168,3,2.904,0.094,24.558,27.556,2.409,0.078,20.372,22.859
168,4,2.904,0.235,24.558,27.697,2.409,0.195,20.372,22.976
168,5,2.904,0.376,32.744,36.024,2.409,0.312,27.163,29.884
168,6,4.841,0.469,49.116,54.426,4.016,0.389,40.744,45.149
168,7,6.777,0.61,65.488,72.875,5.622,0.506,54.325,60.453
168,8,6.777,0.798,81.86,89.435,5.622,0.662,67.907,74.19
168,9,6.777,0.704,98.232,105.713,5.622,0.584,81.488,87.694
168,10,6.777,0.657,106.418,113.852,5.622,0.545,88.279,94.446
168,11,6.777,0.61,114.604,121.992,5.622,0.506,95.069,101.197
168,12,6.777,0.563,122.79,130.131,5.622,0.467,101.86,107.949
168,13,6.777,0.516,130.976,138.27,5.622,0.428,108.651,114.701
168,14,6.777,0.563,130.976,138.317,5.622,0.467,108.651,114.74
168,15,6.777,0.61,130.976,138.364,5.622,0.506,108.651,114.779
168,16,6.777,0.657,130.976,138.41,5.622,0.545,108.651,114.818
168,17,6.777,0.751,130.976,138.504,5.622,0.623,108.651,114.896
168,18,6.777,0.845,114.604,122.226,5.622,0.701,95.069,101.392
168,19,6.777,0.751,106.418,113.946,5.622,0.623,88.279,94.523
168,20,6.777,0.563,90.046,97.387,5.622,0.467,74.697,80.786
168,21,6.777,0.329,73.674,80.78,5.622,0.273,61.116,67.01
168,22,4.841,0.235,57.302,62.378,4.016,0.195,47.535,51.745
168,23,2.904,0.141,40.93,43.975,2.409,0.117,33.953,36.479
169,0,2.904,0.094,40.93,43.928,2.409,0.078,33.953,36.441
169,1,2.904,0.047,32.744,35.695,2.409,0.039,27.163,29.611
169,2,2.904,0.047,32.744,35.695,2.409,0.039,27.163,29.611
169,3,2.904,0.094,24.558,27.556,2.409,0.078,20.372,22.859
169,4,2.904,0.235,24.558,27.697,2.409,0.195,20.372,22.976
169,5,2.904,0.376,32.744,36.024,2.409,0.312,27.163,29.884
169,6,4.841,0.469,49.116,54.426,4.016,0.389,40.744,45.149
169,7,6.777,0.61,65.488,72.875,5.622,0.506,54.325,60.453
169,8,6.777,0.798,81.86,89.435,5.622,0.662,67.907,74.19
169,9,6.777,0.704,98.232,105.713,5.622,0.584,81.488,87.694
169,10,6.777,0.657,106.418,113.852,5.622,0.545,88.279,94.446
169,11,6.777,0.61,114.604,121.992,5.622,0.506,95.069,101.197
169,12,6.777,0.563,122.79,130.131,5.622,0.467,101.86,107.949
169,13,6.777,0.516,130.976,138.27,5.622,0.428,108.651,114.701
169,14,6.777,0.563,130.976,138.317,5.622,0.467,108.651,114.74
169,15,6.777,0.61,130.976,138.364,5.622,0.506,108.651,114.779
169,16,6.777,0.657,130.976,138.41,5.622,0.545,108.651,114.818
169,17,6.777,0.751,130.976,138.504,5.622,0.623,108.651,114.896
169,18,6.777,0.845,114.604,122.226,5.622,0.701,95.069,101.392
169,19,6.777,0.751,106.418,113.946,5.622,0.623,88.279,94.523
169,20,6.777,0.563,90.046,97.387,5.622,0.467,74.697,80.786
169,21,6.777,0.329,73.674,80.78,5.622,0.273,61.116,67.01
169,22,4.841,0.235,57.302,62.378,4.016,0.195,47.535,51.745
169,23,2.904,0.141,40.93,43.975,2.409,0.117,33.953,36.479
170,0,2.904,0.094,40.93,43.928,2.409,0.078,33.953,36.441
170,1,2.904,0.047,32.744,35.695,2.409,0.039,27.163,29.611
170,2,2.904,0.047,32.744,35.695,2.409,0.039,27.163,29.611
170,3,2.904,0.094,24.558,27.556,2.409,0.078,20.372,22.859
170,4,2.904,0.235,24.558,27.697,2.409,0.195,20.372,22.976
170,5,2.904,0.376,32.744,36.024,2.409,0.312,27.163,29.884
170,6,4.841,0.469,49.116,54.426,4.016,0.389,40.744,45.149
170,7,6.777,0.61,65.488,72.875,5.622,0.506,54.325,60.453
170,8,6.777,0.798,81.86,89.435,5.622,0.662,67.907,74.19
170,9,6.777,0.704,98.232,105.713,5.622,0.584,81.488,87.694
170,10,6.777,0.657,106.418,113.852,5.622,0.545,88.279,94.446
170,11,6.777,0.61,114.604,121.992,5.622,0.506,95.069,101.197
170,12,6.777,0.563,122.79,130.131,5.622,0.467,101.86,107.949
170,13,6.777,0.516,130.976,138.27,5.622,0.428,108.651,114.701
170,14,6.777,0.563,130.976,138.317,5.622,0.467,108.651,114.74
170,15,6.777,0.61,130.976,138.364,5.622,0.506,108.651,114.779
170,16,6.777,0.657,130.976,138.41,5.622,0.545,108.651,114.818
170,17,6.777,0.751,130.976,138.504,5.622,0.623,108.651,114.896
170,18,6.777,0.845,114.604,122.226,5.622,0.701,95.069,101.392
170,19,6.777,0.751,106.418,113.946,5.622,0.623,88.279,94.523
170,20,6.777,0.563,90.046,97.387,5.622,0.467,74.697,80.786
170,21,6.777,0.329,73.674,80.78,5.622,0.273,61.116,67.01
170,22,4.841,0.235,57.302,62.378,4.016,0.195,47.535,51.745
170,23,2.904,0.141,40.93,43.975,2.409,0.117,33.953,36.479
171,0,2.904,0.094,40.93,43.928,2.409,0.078,33.953,36.441
171,1,2.904,0.047,32.744,35.695,2.409,0.039,27.163,29.611
171,2,2.904,0.047,32.744,35.695,2.409,0.039,27.163,29.611
171,3,2.904,0.094,24.558,27.556,2.409,0.078,20.372,22.859
171,4,2.904,0.235,24.558,27.697,2.409,0.195,20.372,22.976
171,5,2.904,0.376,32.744,36.024,2.409,0.312,27.163,29.884
171,6,4.841,0.469,49.116,54.426,4.016,0.389,40.744,45.149
171,7,6.777,0.61,65.488,72.875,5.622,0.506,54.325,60.453
171,8,6.777,0.798,81.86,89.435,5.622,0.662,67.907,74.19
171,9,6.777,0.704,98.232,105.713,5.622,0.584,81.488,87.694
171,10,6.777,0.657,106.418,113.852,5.622,0.545,88.279,94.446
171,11,6.777,0.61,114.604,121.992,5.622,0.506,95.069,101.197
171,12,6.777,0.563,122.79,130.131,5.622,0.467,101.86,107.949
171,13,6.777,0.516,130.976,138.27,5.622,0.428,108.651,114.701
171,14,6.777,0.563,130.976,138.317,5.622,0.467,108.651,114.74
171,15,6.777,0.61,130.976,138.364,5.622,0.506,108.651,114.779
171,16,6.777,0.657,130.976,138.41,5.622,0.545,108.651,114.818
171,17,6.777,0.751,130.976,138.504,5.622,0.623,108.651,114.896
171,18,6.777,0.845,114.604,122.226,5.622,0.701,95.069,101.392
171,19,6.777,0.751,106.418,113.946,5.622,0.623,88.279,94.523
171,20,6.777,0.563,90.046,97.387,5.622,0.467,74.697,80.786
171,21,6.777,0.329,73.674,80.78,5.622,0.273,61.116,67.01
171,22,4.841,0.235,57.302,62.378,4.016,0.195,47.535,51.745
171,23,2.904,0.141,40.93,43.975,2.409,0.117,33.953,36.479
172,0,2.904,0.094,40.93,43.928,2.409,0.078,33.953,36.441
172,1,2.904,0.047,32.744,35.695,2.409,0.039,27.163,29.611
172,2,2.904,0.047,32.744,35.695,2.409,0.039,27.163,29.611
172,3,2.904,0.094,24.558,27.556,2.409,0.078,20.372,22.859
172,4,2.904,0.235,24.558,27.697,2.409,0.195,20.372,22.976
172,5,2.904,0.376,32.744,36.024,2.409,0.312,27.163,29.884
172,6,4.841,0.469,49.116,54.426,4.016,0.389,40.744,45.149
172,7,6.777,0.61,65.488,72.875,5.622,0.506,54.325,60.453
172,8,6.777,0.798,81.86,89.435,5.622,0.662,67.907,74.19
172,9,6.777,0.704,98.232,105.713,5.622,0.584,81.488,87.694
172,10,6.777,0.657,106.418,113.852,5.622,0.545,88.279,94.446
172,11,6.777,0.61,114.604,121.992,5.622,0.506,95.069,101.197
172,12,6.777,0.563,122.79,130.131,5.622,0.467,101.86,107.949
172,13,6.777,0.516,130.976,138.27,5.622,0.428,108.651,114.701
172,14,6.777,0.563,130.976,138.317,5.622,0.467,108.651,114.74
172,15,6.777,0.61,130.976,138.364,5.622,0.506,108.651,114.779
172,16,6.777,0.657,130.976,138.41,5.622,0.545,108.651,114.818
172,17,6.777,0.751,130.976,138.504,5.622,0.623,108.651,114.896
172,18,6.777,0.845,114.604,122.226,5.622,0.701,95.069,101.392
172,19,6.777,0.751,106.418,113.946,5.622,0.623,88.279,94.523
172,20,6.777,0.563,90.046,97.387,5.622,0.467,74.697,80.786
172,21,6.777,0.329,73.674,80.78,5.622,0.273,61.116,67.01
172,22,4.841,0.235,57.302,62.378,4.016,0.195,47.535,51.745
172,23,2.904,0.141,40.93,43.975,2.409,0.117,33.953,36.479
173,0,2.904,0.188,40.93,44.022,2.409,0.156,33.953,36.518
173,1,2.904,0.15,32.744,35.799,2.409,0.125,27.163,29.697
173,2,2.904,0.15,32.744,35.799,2.409,0.125,27.163,29.697
173,3,2.904,0.113,24.558,27.575,2.409,0.093,20.372,22.875
173,4,2.904,0.113,24.558,27.575,2.409,0.093,20.372,22.875
173,5,2.904,0.15,32.744,35.799,2.409,0.125,27.163,29.697
173,6,4.841,0.225,49.116,54.182,4.016,0.187,40.744,44.946
173,7,6.777,0.3,65.488,72.566,5.622,0.249,54.325,60.196
173,8,6.777,0.376,81.86,89.013,5.622,0.312,67.907,73.84
173,9,6.777,0.451,98.232,105.46,5.622,0.374,81.488,87.484
173,10,6.777,0.488,106.418,113.683,5.622,0.405,88.279,94.305
173,11,6.777,0.526,114.604,121.907,5.622,0.436,95.069,101.127
173,12,6.777,0.563,122.79,130.131,5.622,0.467,101.86,107.949
173,13,6.777,0.601,130.976,138.354,5.622,0.498,108.651,114.771
173,14,6.777,0.601,130.976,138.354,5.622,0.498,108.651,114.771
173,15,6.777,0.601,130.976,138.354,5.622,0.498,108.651,114.771
173,16,6.777,0.601,130.976,138.354,5.622,0.498,108.651,114.771
173,17,6.777,0.601,130.976,138.354,5.622,0.498,108.651,114.771
173,18,6.777,0.526,114.604,121.907,5.622,0.436,95.069,101.127
173,19,6.777,0.488,106.418,113.683,5.622,0.405,88.279,94.305
173,20,6.777,0.413,90.046,97.236,5.622,0.343,74.697,80.662
173,21,6.777,0.338,73.674,80.789,5.622,0.28,61.116,67.018
173,22,4.841,0.263,57.302,62.406,4.016,0.218,47.535,51.768
173,23,2.904,0.188,40.93,44.022,2.409,0.156,33.953,36.518
174,0,2.904,0.188,40.93,44.022,2.409,0.156,33.953,36.518
174,1,2.904,0.15,32.744,35.799,2.409,0.125,27.163,29.697
174,2,2.904,0.15,32.744,35.799,2.409,0.125,27.163,29.697
174,3,2.904,0.113,24.558,27.575,2.409,0.093,20.372,22.875
174,4,2.904,0.113,24.558,27.575,2.409,0.093,20.372,22.875
174,5,2.904,0.15,32.744,35.799,2.409,0.125,27.163,29.697
174,6,4.841,0.225,49.116,54.182,4.016,0.187,40.744,44.946
174,7,6.777,0.3,65.488,72.566,5.622,0.249,54.325,60.196
174,8,6.777,0.376,81.86,89.013,5.622,0.312,67.907,73.84
174,9,6.777,0.451,98.232,105.46,5.622,0.374,81.488,87.484
174,10,6.777,0.488,106.418,113.683,5.622,0.405,88.279,94.305
174,11,6.777,0.526,114.604,121.907,5.622,0.436,95.069,101.127
174,12,6.777,0.563,122.79,130.131,5.622,0.467,101.86,107.949
174,13,6.777,0.601,130.976,138.354,5.622,0.498,108.651,114.771
174,14,6.777,0.601,130.976,138.354,5.622,0.498,108.651,114.771
174,15,6.777,0.601,130.976,138.354,5.622,0.498,108.651,114.771
174,16,6.777,0.601,130.976,138.354,5.622,0.498,108.651,114.771
174,17,6.777,0.601,130.976,138.354,5.622,0.498,108.651,114.771
174,18,6.777,0.526,114.604,121.907,5.622,0.436,95.069,101.127
174,19,6.777,0.488,106.418,113.683,5.622,0.405,88.279,94.305
174,20,6.777,0.413,90.046,97.236,5.622,0.343,74.697,80.662
174,21,6.777,0.338,73.674,80.789,5.622,0.28,61.116,67.018
174,22,4.841,0.263,57.302,62.406,4.016,0.218,47.535,51.768
174,23,2.904,0.188,40.93,44.022,2.409,0.156,33.953,36.518
175,0,2.904,0.094,40.93,43.928,2.409,0.078,33.953,36.441
175,1,2.904,0.047,32.744,35.695,2.409,0.039,27.163,29.611
175,2,2.904,0.047,32.744,35.695,2.409,0.039,27.163,29.611
175,3,2.904,0.094,24.558,27.556,2.409,0.078,20.372,22.859
175,4,2.904,0.235,24.558,27.697,2.409,0.195,20.372,22.976
175,5,2.904,0.376,32.744,36.024,2.409,0.312,27.163,29.884
175,6,4.841,0.469,49.116,54.426,4.016,0.389,40.744,45.149
175,7,6.777,0.61,65.488,72.875,5.622,0.506,54.325,60.453
175,8,6.777,0.798,81.86,89.435,5.622,0.662,67.907,74.19
175,9,6.777,0.704,98.232,105.713,5.622,0.584,81.488,87.694
175,10,6.777,0.657,106.418,113.852,5.622,0.545,88.279,94.446
175,11,6.777,0.61,114.604,121.992,5.622,0.506,95.069,101.197
175,12,6.777,0.563,122.79,130.131,5.622,0.467,101.86,107.949
175,13,6.777,0.516,130.976,138.27,5.622,0.428,108.651,114.701
175,14,6.777,0.563,130.976,138.317,5.622,0.467,108.651,114.74
175,15,6.777,0.61,130.976,138.364,5.622,0.506,108.651,114.779
175,16,6.777,0.657,130.976,138.41,5.622,0.545,108.651,114.818
175,17,6.777,0.751,130.976,138.504,5.622,0.623,108.651,114.896
175,18,6.777,0.845,114.604,122.226,5.622,0.701,95.069,101.392
175,19,6.777,0.751,106.418,113.946,5.622,0.623,88.279,94.523
175,20,6.777,0.563,90.046,97.387,5.622,0.467,74.697,80.786
175,21,6.777,0.329,73.674,80.78,5.622,0.273,61.116,67.01
175,22,4.841,0.235,57.302,62.378,4.016,0.195,47.535,51.745
175,23,2.904,0.141,40.93,43.975,2.409,0.117,33.953,36.479
176,0,2.904,0.094,40.93,43.928,2.409,0.078,33.953,36.441
176,1,2.904,0.047,32.744,35.695,2.409,0.039,27.163,29.611
176,2,2.904,0.047,32.744,35.695,2.409,0.039,27.163,29.611
176,3,2.904,0.094,24.558,27.556,2.409,0.078,20.372,22.859
176,4,2.904,0.235,24.558,27.697,2.409,0.195,20.372,22.976
176,5,2.904,0.376,32.744,36.024,2.409,0.312,27.163,29.884
176,6,4.841,0.469,49.116,54.426,4.016,0.389,40.744,45.149
176,7,6.777,0.61,65.488,72.875,5.622,0.506,54.325,60.453
176,8,6.777,0.798,81.86,89.435,5.622,0.662,67.907,74.19
176,9,6.777,0.704,98.232,105.713,5.622,0.584,81.488,87.694
176,10,6.777,0.657,106.418,113.852,5.622,0.545,88.279,94.446
176,11,6.777,0.61,114.604,121.992,5.622,0.506,95.069,101.197
176,12,6.777,0.563,122.79,130.131,5.622,0.467,101.86,107.949
176,13,6.777,0.516,130.976,138.27,5.622,0.428,108.651,114.701
176,14,6.777,0.563,130.976,138.317,5.622,0.467,108.651,114.74
176,15,6.777,0.61,130.976,138.364,5.622,0.506,108.651,114.779
176,16,6.777,0.657,130.976,138.41,5.622,0.545,108.651,114.818
176,17,6.777,0.751,130.976,138.504,5.622,0.623,108.651,114.896
176,18,6.777,0.845,114.604,122.226,5.622,0.701,95.069,101.392
176,19,6.777,0.751,106.418,113.946,5.622,0.623,88.279,94.523
176,20,6.777,0.563,90.046,97.387,5.622,0.467,74.697,80.786
176,21,6.777,0.329,73.674,80.78,5.622,0.273,61.116,67.01
176,22,4.841,0.235,57.302,62.378,4.016,0.195,47.535,51.745
176,23,2.904,0.141,40.93,43.975,2.409,0.117,33.953,36.479
177,0,2.904,0.094,40.93,43.928,2.409,0.078,33.953,36.441
177,1,2.904,0.047,32.744,35.695,2.409,0.039,27.163,29.611
177,2,2.904,0.047,32.744,35.695,2.409,0.039,27.163,29.611
177,3,2.904,0.094,24.558,27.556,2.409,0.078,20.372,22.859
177,4,2.904,0.235,24.558,27.697,2.409,0.195,20.372,22.976
177,5,2.904,0.376,32.744,36.024,2.409,0.312,27.163,29.884
177,6,4.841,0.469,49.116,54.426,4.016,0.389,40.744,45.149
177,7,6.777,0.61,65.488,72.875,5.622,0.506,54.325,60.453
177,8,6.777,0.798,81.86,89.435,5.622,0.662,67.907,74.19
177,9,6.777,0.704,98.232,105.713,5.622,0.584,81.488,87.694
177,10,6.777,0.657,106.418,113.852,5.622,0.545,88.279,94.446
177,11,6.777,0.61,114.604,121.992,5.622,0.506,95.069,101.197
177,12,6.777,0.563,122.79,130.131,5.622,0.467,101.86,107.949
177,13,6.777,0.516,130.976,138.27,5.622,0.428,108.651,114.701
177,14,6.777,0.563,130.976,138.317,5.622,0.467,108.651,114.74
177,15,6.777,0.61,130.976,138.364,5.622,0.506,108.651,114.779
177,16,6.777,0.657,130.976,138.41,5.622,0.545,108.651,114.818
177,17,6.777,0.751,130.976,138.504,5.622,0.623,108.651,114.896
177,18,6.777,0.845,114.604,122.226,5.622,0.701,95.069,101.392
177,19,6.777,0.751,106.418,113.946,5.622,0.623,88.279,94.523
177,20,6.777,0.563,90.046,97.387,5.622,0.467,74.697,80.786
177,21,6.777,0.329,73.674,80.78,5.622,0.273,61.116,67.01
177,22,4.841,0.235,57.302,62.378,4.016,0.195,47.535,51.745
177,23,2.904,0.141,40.93,43.975,2.409,0.117,33.953,36.479
178,0,2.904,0.094,40.93,43.928,2.409,0.078,33.953,36.441
178,1,2.904,0.047,32.744,35.695,2.409,0.039,27.163,29.611
178,2,2.904,0.047,32.744,35.695,2.409,0.039,27.163,29.611
178,3,2.904,0.094,24.558,27.556,2.409,0.078,20.372,22.859
178,4,2.904,0.235,24.558,27.697,2.409,0.195,20.372,22.976
178,5,2.904,0.376,32.744,36.024,2.409,0.312,27.163,29.884
178,6,4.841,0.469,49.116,54.426,4.016,0.389,40.744,45.149
178,7,6.777,0.61,65.488,72.875,5.622,0.506,54.325,60.453
178,8,6.777,0.798,81.86,89.435,5.622,0.662,67.907,74.19
178,9,6.777,0.704,98.232,105.713,5.622,0.584,81.488,87.694
178,10,6.777,0.657,106.418,113.852,5.622,0.545,88.279,94.446
178,11,6.777,0.61,114.604,121.992,5.622,0.506,95.069,101.197
178,12,6.777,0.563,122.79,130.131,5.622,0.467,101.86,107.949
178,13,6.777,0.516,130.976,138.27,5.622,0.428,108.651,114.701
178,14,6.777,0.563,130.976,138.317,5.622,0.467,108.651,114.74
178,15,6.777,0.61,130.976,138.364,5.622,0.506,108.651,114.779
178,16,6.777,0.657,130.976,138.41,5.622,0.545,108.651,114.818
178,17,6.777,0.751,130.976,138.504,5.622,0.623,108.651,114.896
178,18,6.777,0.845,114.604,122.226,5.622,0.701,95.069,101.392
178,19,6.777,0.751,106.418,113.946,5.622,0.623,88.279,94.523
178,20,6.777,0.563,90.046,97.387,5.622,0.467,74.697,80.786
178,21,6.777,0.329,73.674,80.78,5.622,0.273,61.116,67.01
178,22,4.841,0.235,57.302,62.378,4.016,0.195,47.535,51.745
178,23,2.904,0.141,40.93,43.975,2.409,0.117,33.953,36.479
179,0,2.904,0.094,40.93,43.928,2.409,0.078,33.953,36.441
179,1,2.904,0.047,32.744,35.695,2.409,0.039,27.163,29.611
179,2,2.904,0.047,32.744,35.695,2.409,0.039,27.163,29.611
179,3,2.904,0.094,24.558,27.556,2.409,0.078,20.372,22.859
179,4,2.904,0.235,24.558,27.697,2.409,0.195,20.372,22.976
179,5,2.904,0.376,32.744,36.024,2.409,0.312,27.163,29.884
179,6,4.841,0.469,49.116,54.426,4.016,0.389,40.744,45.149
179,7,6.777,0.61,65.488,72.875,5.622,0.506,54.325,60.453
179,8,6.777,0.798,81.86,89.435,5.622,0.662,67.907,74.19
179,9,6.777,0.704,98.232,105.713,5.622,0.584,81.488,87.694
179,10,6.777,0.657,106.418,113.852,5.622,0.545,88.279,94.446
179,11,6.777,0.61,114.604,121.992,5.622,0.506,95.069,101.197
179,12,6.777,0.563,122.79,130.131,5.622,0.467,101.86,107.949
179,13,6.777,0.516,130.976,138.27,5.622,0.428,108.651,114.701
179,14,6.777,0.563,130.976,138.317,5.622,0.467,108.651,114.74
179,15,6.777,0.61,130.976,138.364,5.622,0.506,108.651,114.779
179,16,6.777,0.657,130.976,138.41,5.622,0.545,108.651,114.818
179,17,6.777,0.751,130.976,138.504,5.622,0.623,108.651,114.896
179,18,6.777,0.845,114.604,122.226,5.622,0.701,95.069,101.392
179,19,6.777,0.751,106.418,113.946,5.622,0.623,88.279,94.523
179,20,6.777,0.563,90.046,97.387,5.622,0.467,74.697,80.786
179,21,6.777,0.329,73.674,80.78,5.622,0.273,61.116,67.01
179,22,4.841,0.235,57.302,62.378,4.016,0.195,47.535,51.745
179,23,2.904,0.141,40.93,43.975,2.409,0.117,33.953,36.479
180,0,2.904,0.188,40.93,44.022,2.409,0.156,33.953,36.518
180,1,2.904,0.15,32.744,35.799,2.409,0.125,27.163,29.697
180,2,2.904,0.15,32.744,35.799,2.409,0.125,27.163,29.697
180,3,2.904,0.113,24.558,27.575,2.409,0.093,20.372,22.875
180,4,2.904,0.113,24.558,27.575,2.409,0.093,20.372,22.875
180,5,2.904,0.15,32.744,35.799,2.409,0.125,27.163,29.697
180,6,4.841,0.225,49.116,54.182,4.016,0.187,40.744,44.946
180,7,6.777,0.3,65.488,72.566,5.622,0.249,54.325,60.196
180,8,6.777,0.376,81.86,89.013,5.622,0.312,67.907,73.84
180,9,6.777,0.451,98.232,105.46,5.622,0.374,81.488,87.484
180,10,6.777,0.488,106.418,113.683,5.622,0.405,88.279,94.305
180,11,6.777,0.526,114.604,121.907,5.622,0.436,95.069,101.127
180,12,6.777,0.563,122.79,130.131,5.622,0.467,101.86,107.949
180,13,6.777,0.601,130.976,138.354,5.622,0.498,108.651,114.771
180,14,6.777,0.601,130.976,138.354,5.622,0.498,108.651,114.771
180,15,6.777,0.601,130.976,138.354,5.622,0.498,108.651,114.771
180,16,6.777,0.601,130.976,138.354,5.622,0.498,108.651,114.771
180,17,6.777,0.601,130.976,138.354,5.622,0.498,108.651,114.771
180,18,6.777,0.526,114.604,121.907,5.622,0.436,95.069,101.127
180,19,6.777,0.488,106.418,113.683,5.622,0.405,88.279,94.305
180,20,6.777,0.413,90.046,97.236,5.622,0.343,74.697,80.662
180,21,6.777,0.338,73.674,80.789,5.622,0.28,61.116,67.018
180,22,4.841,0.263,57.302,62.406,4.016,0.218,47.535,51.768
180,23,2.904,0.188,40.93,44.022,2.409,0.156,33.953,36.518
181,0,2.904,0.188,40.93,44.022,2.409,0.156,33.953,36.518
181,1,2.904,0.15,32.744,35.799,2.409,0.125,27.163,29.697
181,2,2.904,0.15,32.744,35.799,2.409,0.125,27.163,29.697
181,3,2.904,0.113,24.558,27.575,2.409,0.093,20.372,22.875
181,4,2.904,0.113,24.558,27.575,2.409,0.093,20.372,22.875
181,5,2.904,0.15,32.744,35.799,2.409,0.125,27.163,29.697
181,6,4.841,0.225,49.116,54.182,4.016,0.187,40.744,44.946
181,7,6.777,0.3,65.488,72.566,5.622,0.249,54.325,60.196
181,8,6.777,0.376,81.86,89.013,5.622,0.312,67.907,73.84
181,9,6.777,0.451,98.232,105.46,5.622,0.374,81.488,87.484
181,10,6.777,0.488,106.418,113.683,5.622,0.405,88.279,94.305
181,11,6.777,0.526,114.604,121.907,5.622,0.436,95.069,101.127
181,12,6.777,0.563,122.79,130.131,5.622,0.467,101.86,107.949
181,13,6.777,0.601,130.976,138.354,5.622,0.498,108.651,114.771
181,14,6.777,0.601,130.976,138.354,5.622,0.498,108.651,114.771
181,15,6.777,0.601,130.976,138.354,5.622,0.498,108.651,114.771
181,16,6.777,0.601,130.976,138.354,5.622,0.498,108.651,114.771
181,17,6.777,0.601,130.976,138.354,5.622,0.498,108.651,114.771
181,18,6.777,0.526,114.604,121.907,5.622,0.436,95.069,101.127
181,19,6.777,0.488,106.418,113.683,5.622,0.405,88.279,94.305
181,20,6.777,0.413,90.046,97.236,5.622,0.343,74.697,80.662
181,21,6.777,0.338,73.674,80.789,5.622,0.28,61.116,67.018
181,22,4.841,0.263,57.302,62.406,4.016,0.218,47.535,51.768
181,23,2.904,0.188,40.93,44.022,2.409,0.156,33.953,36.518
182,0,2.904,0.094,43.741,46.739,2.409,0.078,36.285,38.772
182,1,2.904,0.047,34.993,37.944,2.409,0.039,29.028,31.476
182,2,2.904,0.047,34.993,37.944,2.409,0.039,29.028,31.476
182,3,2.904,0.094,26.245,29.243,2.409,0.078,21.771,24.258
182,4,2.904,0.235,26.245,29.384,2.409,0.195,21.771,24.375
182,5,2.904,0.376,34.993,38.273,2.409,0.312,29.028,31.749
182,6,4.841,0.469,52.489,57.799,4.016,0.389,43.542,47.947
182,7,6.777,0.61,69.986,77.373,5.622,0.506,58.056,64.184
182,8,6.777,0.798,87.482,95.057,5.622,0.662,72.57,78.854
182,9,6.777,0.704,104.979,112.46,5.622,0.584,87.084,93.29
182,10,6.777,0.657,113.727,121.161,5.622,0.545,94.341,100.508
182,11,6.777,0.61,122.475,129.862,5.622,0.506,101.598,107.726
182,12,6.777,0.563,131.223,138.564,5.622,0.467,108.855,114.945
182,13,6.777,0.516,139.971,147.265,5.622,0.428,116.112,122.163
182,14,6.777,0.563,139.971,147.312,5.622,0.467,116.112,122.202
182,15,6.777,0.61,139.971,147.359,5.622,0.506,116.112,122.241
182,16,6.777,0.657,139.971,147.406,5.622,0.545,116.112,122.279
182,17,6.777,0.751,139.971,147.5,5.622,0.623,116.112,122.357
182,18,6.777,0.845,122.475,130.097,5.622,0.701,101.598,107.921
182,19,6.777,0.751,113.727,121.255,5.622,0.623,94.341,100.586
182,20,6.777,0.563,96.23,103.571,5.622,0.467,79.827,85.916
182,21,6.777,0.329,78.734,85.84,5.622,0.273,65.313,71.208
182,22,4.841,0.235,61.237,66.313,4.016,0.195,50.799,55.009
182,23,2.904,0.141,43.741,46.786,2.409,0.117,36.285,38.811
183,0,2.904,0.094,43.741,46.739,2.409,0.078,36.285,38.772
183,1,2.904,0.047,34.993,37.944,2.409,0.039,29.028,31.476
183,2,2.904,0.047,34.993,37.944,2.409,0.039,29.028,31.476
183,3,2.904,0.094,26.245,29.243,2.409,0.078,21.771,24.258
183,4,2.904,0.235,26.245,29.384,2.409,0.195,21.771,24.375
183,5,2.904,0.376,34.993,38.273,2.409,0.312,29.028,31.749
183,6,4.841,0.469,52.489,57.799,4.016,0.389,43.542,47.947
